,image_id,path,height,width,viewpoint,date,timestamp,whale_id,encounter_id,count,fold,image,individual_id
5371,train5371,images/train5371.jpg,400,2048,right,2017-08-04,2017-08-04 19:35:35,whale614,whale614-001,3,2,train5371.jpg,whale614
5372,train5372,images/train5372.jpg,333,97,top,2019-08-29,2019-08-29 12:55:24,whale050,whale050-000,37,4,train5372.jpg,whale050
5373,train5373,images/train5373.jpg,231,92,top,2017-08-07,2017-08-07 19:45:20,whale774,whale774-000,1,2,train5373.jpg,whale774
5374,train5374,images/train5374.jpg,464,162,top,2018-08-25,2018-08-25 23:05:48,whale081,whale081-003,8,4,train5374.jpg,whale081
5375,train5375,images/train5375.jpg,557,151,top,2018-08-30,2018-08-30 00:23:52,whale093,whale093-002,106,4,train5375.jpg,whale093
5376,train5376,images/train5376.jpg,651,217,top,2018-08-25,2018-08-25 22:20:35,whale028,whale028-000,59,4,train5376.jpg,whale028
5377,train5377,images/train5377.jpg,511,176,top,2019-08-31,2019-08-31 21:10:05,whale473,whale473-001,10,4,train5377.jpg,whale473
5378,train5378,images/train5378.jpg,287,103,top,2019-08-29,2019-08-29 14:40:13,whale283,whale283-000,4,4,train5378.jpg,whale283
5379,train5379,images/train5379.jpg,462,166,top,2018-08-09,2018-08-09 00:25:01,whale103,whale103-000,12,4,train5379.jpg,whale103
5380,train5380,images/train5380.jpg,432,172,top,2017-08-03,2017-08-03 18:35:42,whale244,whale244-004,22,4,train5380.jpg,whale244
5381,train5381,images/train5381.jpg,480,147,top,2018-08-30,2018-08-30 00:29:18,whale155,whale155-001,49,4,train5381.jpg,whale155
5382,train5382,images/train5382.jpg,142,66,top,2018-08-30,2018-08-30 00:40:50,whale666,whale666-000,4,4,train5382.jpg,whale666
5383,train5383,images/train5383.jpg,626,200,top,2018-08-09,2018-08-09 00:10:01,whale255,whale255-001,16,4,train5383.jpg,whale255
5384,train5384,images/train5384.jpg,536,171,top,2019-08-30,2019-08-30 15:06:59,whale033,whale033-000,16,4,train5384.jpg,whale033
5385,train5385,images/train5385.jpg,577,154,top,2018-08-10,2018-08-10 22:45:26,whale110,whale110-000,38,4,train5385.jpg,whale110
5386,train5386,images/train5386.jpg,918,243,top,2018-08-29,2018-08-29 23:42:15,whale136,whale136-001,33,4,train5386.jpg,whale136
5387,train5387,images/train5387.jpg,463,152,top,2019-08-29,2019-08-29 13:50:48,whale155,whale155-000,49,4,train5387.jpg,whale155
5388,train5388,images/train5388.jpg,197,1253,right,2017-08-07,2017-08-07 20:35:10,whale559,whale559-001,11,4,train5388.jpg,whale559
5389,train5389,images/train5389.jpg,459,124,top,2019-08-31,2019-08-31 20:52:40,whale077,whale077-002,58,4,train5389.jpg,whale077
5390,train5390,images/train5390.jpg,696,204,top,2018-08-09,2018-08-09 19:10:57,whale073,whale073-001,54,4,train5390.jpg,whale073
5391,train5391,images/train5391.jpg,272,1186,left,2017-08-05,2017-08-05 22:30:00,whale148,whale148-005,22,4,train5391.jpg,whale148
5392,train5392,images/train5392.jpg,493,185,top,2019-08-29,2019-08-29 13:18:39,whale066,whale066-000,92,4,train5392.jpg,whale066
5393,train5393,images/train5393.jpg,401,126,top,2019-08-29,2019-08-29 14:29:12,whale096,whale096-000,15,4,train5393.jpg,whale096
5394,train5394,images/train5394.jpg,282,116,top,2019-08-26,2019-08-26 10:11:46,whale775,whale775-000,1,3,train5394.jpg,whale775
5395,train5395,images/train5395.jpg,318,129,top,2019-08-26,2019-08-26 11:39:20,whale431,whale431-000,5,3,train5395.jpg,whale431
5396,train5396,images/train5396.jpg,330,109,top,2019-08-29,2019-08-29 12:43:24,whale133,whale133-002,37,4,train5396.jpg,whale133
5397,train5397,images/train5397.jpg,633,204,top,2017-08-19,2017-08-19 19:21:16,whale193,whale193-002,15,4,train5397.jpg,whale193
5398,train5398,images/train5398.jpg,284,88,top,2018-08-29,2018-08-29 23:32:26,whale007,whale007-002,33,4,train5398.jpg,whale007
5399,train5399,images/train5399.jpg,416,168,top,2018-08-09,2018-08-09 18:44:43,whale194,whale194-001,20,4,train5399.jpg,whale194
5400,train5400,images/train5400.jpg,125,66,top,2018-08-30,2018-08-30 00:42:01,whale493,whale493-000,8,4,train5400.jpg,whale493
5401,train5401,images/train5401.jpg,178,928,right,2017-08-23,2017-08-23 00:59:21,whale746,whale746-001,2,1,train5401.jpg,whale746
5402,train5402,images/train5402.jpg,430,149,top,2019-08-29,2019-08-29 14:16:40,whale566,whale566-000,3,4,train5402.jpg,whale566
5403,train5403,images/train5403.jpg,348,192,top,2018-08-10,2018-08-10 21:48:47,whale070,whale070-000,15,4,train5403.jpg,whale070
5404,train5404,images/train5404.jpg,323,122,top,2019-08-28,2019-08-28 12:27:45,whale460,whale460-002,14,4,train5404.jpg,whale460
5405,train5405,images/train5405.jpg,553,173,top,2017-08-24,2017-08-24 21:10:12,whale229,whale229-002,19,4,train5405.jpg,whale229
5406,train5406,images/train5406.jpg,796,288,top,2018-08-30,2018-08-30 00:07:31,whale066,whale066-001,92,4,train5406.jpg,whale066
5407,train5407,images/train5407.jpg,489,191,top,2019-09-01,2019-09-01 00:22:51,whale231,whale231-000,3,4,train5407.jpg,whale231
5408,train5408,images/train5408.jpg,512,198,top,2019-08-29,2019-08-29 12:46:23,whale067,whale067-001,49,4,train5408.jpg,whale067
5409,train5409,images/train5409.jpg,528,170,top,2018-08-29,2018-08-29 23:56:36,whale029,whale029-000,12,4,train5409.jpg,whale029
5410,train5410,images/train5410.jpg,536,188,top,2019-08-28,2019-08-28 12:17:12,whale053,whale053-000,42,4,train5410.jpg,whale053
5411,train5411,images/train5411.jpg,427,144,top,2017-08-05,2017-08-05 22:50:28,whale035,whale035-005,40,4,train5411.jpg,whale035
5412,train5412,images/train5412.jpg,518,175,top,2019-08-31,2019-08-31 20:53:18,whale013,whale013-000,51,4,train5412.jpg,whale013
5413,train5413,images/train5413.jpg,270,90,top,2019-08-05,2019-08-05 18:15:03,whale573,whale573-000,3,4,train5413.jpg,whale573
5414,train5414,images/train5414.jpg,446,150,top,2018-08-10,2018-08-10 22:27:12,whale702,whale702-000,6,4,train5414.jpg,whale702
5415,train5415,images/train5415.jpg,348,128,top,2017-08-05,2017-08-05 21:45:09,whale245,whale245-002,4,3,train5415.jpg,whale245
5416,train5416,images/train5416.jpg,353,117,top,2018-08-29,2018-08-29 02:54:16,whale111,whale111-000,14,4,train5416.jpg,whale111
5417,train5417,images/train5417.jpg,401,174,top,2019-08-28,2019-08-28 12:44:58,whale162,whale162-001,20,4,train5417.jpg,whale162
5418,train5418,images/train5418.jpg,617,257,top,2018-08-30,2018-08-30 00:29:31,whale066,whale066-001,92,4,train5418.jpg,whale066
5419,train5419,images/train5419.jpg,364,114,top,2018-08-29,2018-08-29 23:32:27,whale230,whale230-000,17,4,train5419.jpg,whale230
5420,train5420,images/train5420.jpg,390,104,top,2018-08-10,2018-08-10 22:55:58,whale516,whale516-000,4,4,train5420.jpg,whale516
5421,train5421,images/train5421.jpg,513,187,top,2018-08-29,2018-08-29 23:32:26,whale230,whale230-000,17,4,train5421.jpg,whale230
5422,train5422,images/train5422.jpg,771,261,top,2017-08-19,2017-08-19 21:36:44,whale607,whale607-000,2,4,train5422.jpg,whale607
5423,train5423,images/train5423.jpg,605,175,top,2018-08-30,2018-08-30 00:56:45,whale581,whale581-000,10,4,train5423.jpg,whale581
5424,train5424,images/train5424.jpg,588,181,top,2018-08-29,2018-08-29 23:36:16,whale500,whale500-001,4,4,train5424.jpg,whale500
5425,train5425,images/train5425.jpg,705,262,top,2018-08-09,2018-08-09 00:04:33,whale067,whale067-010,49,4,train5425.jpg,whale067
5426,train5426,images/train5426.jpg,502,120,top,2019-08-31,2019-08-31 20:53:07,whale077,whale077-002,58,4,train5426.jpg,whale077
5427,train5427,images/train5427.jpg,265,1136,right,2017-08-04,2017-08-04 19:27:55,whale693,whale693-001,4,4,train5427.jpg,whale693
5428,train5428,images/train5428.jpg,681,192,top,2019-09-01,2019-09-01 00:12:03,whale077,whale077-000,58,4,train5428.jpg,whale077
5429,train5429,images/train5429.jpg,307,114,top,2019-08-26,2019-08-26 11:52:30,whale170,whale170-001,11,4,train5429.jpg,whale170
5430,train5430,images/train5430.jpg,671,228,top,2018-08-09,2018-08-09 19:16:58,whale396,whale396-000,8,4,train5430.jpg,whale396
5431,train5431,images/train5431.jpg,735,236,top,2017-08-19,2017-08-19 20:33:15,whale067,whale067-011,49,4,train5431.jpg,whale067
5432,train5432,images/train5432.jpg,497,163,top,2017-08-05,2017-08-05 22:59:55,whale035,whale035-005,40,4,train5432.jpg,whale035
5433,train5433,images/train5433.jpg,598,201,top,2019-08-29,2019-08-29 14:03:55,whale015,whale015-000,100,4,train5433.jpg,whale015
5434,train5434,images/train5434.jpg,729,258,top,2018-08-10,2018-08-10 23:13:41,whale015,whale015-001,100,4,train5434.jpg,whale015
5435,train5435,images/train5435.jpg,754,224,top,2018-08-29,2018-08-29 23:41:50,whale136,whale136-001,33,4,train5435.jpg,whale136
5436,train5436,images/train5436.jpg,409,185,top,2018-08-10,2018-08-10 22:31:56,whale195,whale195-000,24,4,train5436.jpg,whale195
5437,train5437,images/train5437.jpg,192,844,left,2017-08-05,2017-08-05 22:16:16,whale610,whale610-001,2,2,train5437.jpg,whale610
5438,train5438,images/train5438.jpg,390,165,top,2017-08-19,2017-08-19 20:29:14,whale448,whale448-003,9,4,train5438.jpg,whale448
5439,train5439,images/train5439.jpg,433,177,top,2017-08-07,2017-08-07 20:20:23,whale141,whale141-003,6,4,train5439.jpg,whale141
5440,train5440,images/train5440.jpg,210,76,top,2019-08-29,2019-08-29 14:50:57,whale040,whale040-000,9,4,train5440.jpg,whale040
5441,train5441,images/train5441.jpg,749,198,top,2019-08-29,2019-08-29 13:16:59,whale015,whale015-000,100,4,train5441.jpg,whale015
5442,train5442,images/train5442.jpg,286,182,top,2018-08-26,2018-08-26 00:12:20,whale015,whale015-002,100,4,train5442.jpg,whale015
5443,train5443,images/train5443.jpg,692,240,top,2017-08-04,2017-08-04 21:20:30,whale245,whale245-000,4,4,train5443.jpg,whale245
5444,train5444,images/train5444.jpg,378,146,top,2019-08-30,2019-08-30 14:42:09,whale125,whale125-000,20,4,train5444.jpg,whale125
5445,train5445,images/train5445.jpg,404,151,top,2017-08-22,2017-08-22 21:34:18,whale366,whale366-002,15,4,train5445.jpg,whale366
5446,train5446,images/train5446.jpg,426,116,top,2019-08-31,2019-08-31 20:44:33,whale077,whale077-002,58,4,train5446.jpg,whale077
5447,train5447,images/train5447.jpg,273,119,top,2019-08-28,2019-08-28 12:30:35,whale045,whale045-000,19,4,train5447.jpg,whale045
5448,train5448,images/train5448.jpg,400,115,top,2018-08-30,2018-08-30 00:41:28,whale093,whale093-002,106,4,train5448.jpg,whale093
5449,train5449,images/train5449.jpg,611,232,top,2018-08-30,2018-08-30 00:56:39,whale287,whale287-003,10,4,train5449.jpg,whale287
5450,train5450,images/train5450.jpg,341,117,top,2019-08-28,2019-08-28 10:49:20,whale378,whale378-000,4,4,train5450.jpg,whale378
5451,train5451,images/train5451.jpg,710,233,top,2018-08-12,2018-08-12 01:19:21,whale077,whale077-001,58,4,train5451.jpg,whale077
5452,train5452,images/train5452.jpg,500,150,top,2019-08-26,2019-08-26 18:35:16,whale143,whale143-002,39,4,train5452.jpg,whale143
5453,train5453,images/train5453.jpg,680,4161,left,2017-08-03,2017-08-03 20:26:44,whale322,whale322-003,12,4,train5453.jpg,whale322
5454,train5454,images/train5454.jpg,542,200,top,2017-08-05,2017-08-05 21:56:42,whale010,whale010-008,77,4,train5454.jpg,whale010
5455,train5455,images/train5455.jpg,576,112,top,2019-08-26,2019-08-26 09:35:37,whale036,whale036-000,73,4,train5455.jpg,whale036
5456,train5456,images/train5456.jpg,318,143,top,2018-08-30,2018-08-30 00:24:40,whale453,whale453-000,8,4,train5456.jpg,whale453
5457,train5457,images/train5457.jpg,225,99,top,2019-08-28,2019-08-28 12:44:29,whale232,whale232-000,8,4,train5457.jpg,whale232
5458,train5458,images/train5458.jpg,579,193,top,2018-08-10,2018-08-10 22:56:05,whale157,whale157-000,25,4,train5458.jpg,whale157
5459,train5459,images/train5459.jpg,186,103,top,2019-08-29,2019-08-29 12:55:44,whale096,whale096-000,15,4,train5459.jpg,whale096
5460,train5460,images/train5460.jpg,515,157,top,2018-08-30,2018-08-30 00:14:36,whale107,whale107-000,31,4,train5460.jpg,whale107
5461,train5461,images/train5461.jpg,387,140,top,2018-08-10,2018-08-10 22:49:29,whale328,whale328-001,11,4,train5461.jpg,whale328
5462,train5462,images/train5462.jpg,418,129,top,2018-08-09,2018-08-09 19:16:51,whale155,whale155-002,49,4,train5462.jpg,whale155
5463,train5463,images/train5463.jpg,547,216,top,2017-08-05,2017-08-05 21:53:55,whale277,whale277-000,10,4,train5463.jpg,whale277
5464,train5464,images/train5464.jpg,505,178,top,2018-08-25,2018-08-25 23:45:47,whale478,whale478-000,6,4,train5464.jpg,whale478
5465,train5465,images/train5465.jpg,419,137,top,2018-08-09,2018-08-09 18:58:24,whale205,whale205-000,19,4,train5465.jpg,whale205
5466,train5466,images/train5466.jpg,557,210,top,2018-08-10,2018-08-10 22:49:53,whale130,whale130-000,10,4,train5466.jpg,whale130
5467,train5467,images/train5467.jpg,654,220,top,2018-08-30,2018-08-30 00:29:18,whale073,whale073-000,54,4,train5467.jpg,whale073
5468,train5468,images/train5468.jpg,122,66,top,2019-08-31,2019-08-31 23:35:13,whale167,whale167-001,12,4,train5468.jpg,whale167
5469,train5469,images/train5469.jpg,561,183,top,2017-08-03,2017-08-03 18:26:38,whale475,whale475-001,21,4,train5469.jpg,whale475
5470,train5470,images/train5470.jpg,476,171,top,2018-08-10,2018-08-10 22:32:00,whale225,whale225-002,12,4,train5470.jpg,whale225
5471,train5471,images/train5471.jpg,298,126,top,2017-08-19,2017-08-19 20:59:37,whale776,whale776-000,1,4,train5471.jpg,whale776
5472,train5472,images/train5472.jpg,447,195,top,2018-08-10,2018-08-10 22:55:57,whale152,whale152-003,32,4,train5472.jpg,whale152
5473,train5473,images/train5473.jpg,388,97,top,2019-09-27,2019-09-27 14:46:26,whale770,whale770-000,2,3,train5473.jpg,whale770
5474,train5474,images/train5474.jpg,332,133,top,2019-08-31,2019-08-31 23:32:22,whale077,whale077-000,58,4,train5474.jpg,whale077
5475,train5475,images/train5475.jpg,1796,6561,left,2017-08-03,2017-08-03 20:24:52,whale147,whale147-000,7,4,train5475.jpg,whale147
5476,train5476,images/train5476.jpg,890,3372,right,2017-08-07,2017-08-07 20:56:08,whale460,whale460-001,14,4,train5476.jpg,whale460
5477,train5477,images/train5477.jpg,583,251,top,2018-08-30,2018-08-30 00:24:09,whale066,whale066-001,92,4,train5477.jpg,whale066
5478,train5478,images/train5478.jpg,554,195,top,2017-08-07,2017-08-07 20:38:07,whale010,whale010-002,77,4,train5478.jpg,whale010
5479,train5479,images/train5479.jpg,341,146,top,2018-08-30,2018-08-30 00:53:14,whale010,whale010-000,77,4,train5479.jpg,whale010
5480,train5480,images/train5480.jpg,550,221,top,2018-08-09,2018-08-09 19:01:34,whale061,whale061-000,12,4,train5480.jpg,whale061
5481,train5481,images/train5481.jpg,463,179,top,2019-08-28,2019-08-28 12:31:35,whale022,whale022-000,49,4,train5481.jpg,whale022
5482,train5482,images/train5482.jpg,219,111,top,2018-08-30,2018-08-30 00:54:12,whale521,whale521-000,2,1,train5482.jpg,whale521
5483,train5483,images/train5483.jpg,283,131,top,2018-08-29,2018-08-29 23:32:25,whale763,whale763-000,2,3,train5483.jpg,whale763
5484,train5484,images/train5484.jpg,566,127,top,2019-07-30,2019-07-30 20:06:07,whale098,whale098-000,22,3,train5484.jpg,whale098
5485,train5485,images/train5485.jpg,767,265,top,2018-08-10,2018-08-10 23:36:19,whale110,whale110-000,38,4,train5485.jpg,whale110
5486,train5486,images/train5486.jpg,333,82,top,2019-07-30,2019-07-30 20:02:56,whale403,whale403-001,9,4,train5486.jpg,whale403
5487,train5487,images/train5487.jpg,147,964,right,2017-08-19,2017-08-19 19:56:02,whale072,whale072-007,21,4,train5487.jpg,whale072
5488,train5488,images/train5488.jpg,431,174,top,2018-08-12,2018-08-12 01:37:10,whale106,whale106-000,5,3,train5488.jpg,whale106
5489,train5489,images/train5489.jpg,355,58,top,2019-08-29,2019-08-29 13:08:01,whale010,whale010-001,77,4,train5489.jpg,whale010
5490,train5490,images/train5490.jpg,732,244,top,2018-08-09,2018-08-09 19:28:30,whale022,whale022-001,49,4,train5490.jpg,whale022
5491,train5491,images/train5491.jpg,149,70,top,2019-08-26,2019-08-26 18:32:41,whale118,whale118-000,33,4,train5491.jpg,whale118
5492,train5492,images/train5492.jpg,430,171,top,2018-08-28,2018-08-28 02:12:21,whale189,whale189-007,61,4,train5492.jpg,whale189
5493,train5493,images/train5493.jpg,434,166,top,2017-08-05,2017-08-05 20:44:14,whale309,whale309-001,9,4,train5493.jpg,whale309
5494,train5494,images/train5494.jpg,629,218,top,2018-08-30,2018-08-30 00:24:19,whale073,whale073-000,54,4,train5494.jpg,whale073
5495,train5495,images/train5495.jpg,235,97,top,2018-08-09,2018-08-09 19:11:08,whale430,whale430-000,4,4,train5495.jpg,whale430
5496,train5496,images/train5496.jpg,376,127,top,2019-08-29,2019-08-29 14:17:24,whale555,whale555-000,5,4,train5496.jpg,whale555
5497,train5497,images/train5497.jpg,430,139,top,2019-08-29,2019-08-29 13:22:21,whale024,whale024-000,50,4,train5497.jpg,whale024
5498,train5498,images/train5498.jpg,343,103,top,2017-08-07,2017-08-07 20:25:45,whale084,whale084-000,21,4,train5498.jpg,whale084
5499,train5499,images/train5499.jpg,729,180,top,2018-08-30,2018-08-30 00:25:04,whale010,whale010-000,77,4,train5499.jpg,whale010
5500,train5500,images/train5500.jpg,530,158,top,2017-08-05,2017-08-05 21:57:03,whale003,whale003-003,28,4,train5500.jpg,whale003
5501,train5501,images/train5501.jpg,514,180,top,2019-08-28,2019-08-28 12:30:43,whale022,whale022-000,49,4,train5501.jpg,whale022
5502,train5502,images/train5502.jpg,479,155,top,2019-08-26,2019-08-26 10:43:58,whale327,whale327-000,5,4,train5502.jpg,whale327
5503,train5503,images/train5503.jpg,458,110,top,2019-08-26,2019-08-26 10:32:10,whale118,whale118-002,33,4,train5503.jpg,whale118
5504,train5504,images/train5504.jpg,770,221,top,2018-08-29,2018-08-29 23:56:39,whale010,whale010-000,77,4,train5504.jpg,whale010
5505,train5505,images/train5505.jpg,385,142,top,2017-08-05,2017-08-05 20:43:00,whale700,whale700-001,3,2,train5505.jpg,whale700
5506,train5506,images/train5506.jpg,268,115,top,2019-08-30,2019-08-30 15:09:41,whale125,whale125-000,20,4,train5506.jpg,whale125
5507,train5507,images/train5507.jpg,405,140,top,2019-08-29,2019-08-29 12:51:26,whale009,whale009-000,34,4,train5507.jpg,whale009
5508,train5508,images/train5508.jpg,455,185,top,2019-08-26,2019-08-26 10:31:45,whale067,whale067-000,49,4,train5508.jpg,whale067
5509,train5509,images/train5509.jpg,523,193,top,2018-08-25,2018-08-25 23:33:19,whale145,whale145-000,17,4,train5509.jpg,whale145
5510,train5510,images/train5510.jpg,382,134,top,2019-08-26,2019-08-26 09:52:19,whale353,whale353-001,7,4,train5510.jpg,whale353
5511,train5511,images/train5511.jpg,533,165,top,2019-08-29,2019-08-29 13:17:09,whale093,whale093-000,106,4,train5511.jpg,whale093
5512,train5512,images/train5512.jpg,250,139,top,2019-08-05,2019-08-05 17:50:17,whale587,whale587-000,5,3,train5512.jpg,whale587
5513,train5513,images/train5513.jpg,597,224,top,2017-08-04,2017-08-04 20:56:31,whale546,whale546-001,5,4,train5513.jpg,whale546
5514,train5514,images/train5514.jpg,494,160,top,2018-08-09,2018-08-09 19:27:39,whale060,whale060-000,15,4,train5514.jpg,whale060
5515,train5515,images/train5515.jpg,385,104,top,2019-08-28,2019-08-28 12:31:57,whale022,whale022-000,49,4,train5515.jpg,whale022
5516,train5516,images/train5516.jpg,607,265,top,2017-08-19,2017-08-19 20:08:55,whale062,whale062-007,76,4,train5516.jpg,whale062
5517,train5517,images/train5517.jpg,364,95,top,2019-07-30,2019-07-30 20:03:28,whale403,whale403-001,9,4,train5517.jpg,whale403
5518,train5518,images/train5518.jpg,715,263,top,2018-08-25,2018-08-25 22:34:56,whale013,whale013-001,51,4,train5518.jpg,whale013
5519,train5519,images/train5519.jpg,586,132,top,2019-08-28,2019-08-28 12:45:39,whale010,whale010-009,77,4,train5519.jpg,whale010
5520,train5520,images/train5520.jpg,400,133,top,2019-08-26,2019-08-26 18:32:44,whale035,whale035-003,40,4,train5520.jpg,whale035
5521,train5521,images/train5521.jpg,802,260,top,2018-08-10,2018-08-10 22:45:37,whale015,whale015-001,100,4,train5521.jpg,whale015
5522,train5522,images/train5522.jpg,747,301,top,2018-08-29,2018-08-29 23:57:00,whale066,whale066-001,92,4,train5522.jpg,whale066
5523,train5523,images/train5523.jpg,224,99,top,2019-08-30,2019-08-30 15:07:43,whale125,whale125-000,20,4,train5523.jpg,whale125
5524,train5524,images/train5524.jpg,661,166,top,2018-08-30,2018-08-30 00:23:52,whale066,whale066-001,92,4,train5524.jpg,whale066
5525,train5525,images/train5525.jpg,557,197,top,2018-08-25,2018-08-25 22:45:48,whale261,whale261-000,19,4,train5525.jpg,whale261
5526,train5526,images/train5526.jpg,209,1347,right,2017-08-22,2017-08-22 22:08:04,whale113,whale113-006,28,4,train5526.jpg,whale113
5527,train5527,images/train5527.jpg,384,132,top,2019-08-05,2019-08-05 16:17:39,whale233,whale233-002,23,4,train5527.jpg,whale233
5528,train5528,images/train5528.jpg,373,141,top,2017-08-05,2017-08-05 22:29:08,whale099,whale099-001,5,4,train5528.jpg,whale099
5529,train5529,images/train5529.jpg,289,146,top,2018-08-09,2018-08-09 19:01:50,whale109,whale109-000,18,4,train5529.jpg,whale109
5530,train5530,images/train5530.jpg,344,129,top,2019-08-26,2019-08-26 11:39:18,whale562,whale562-002,10,4,train5530.jpg,whale562
5531,train5531,images/train5531.jpg,141,953,right,2017-08-19,2017-08-19 20:29:56,whale611,whale611-001,7,4,train5531.jpg,whale611
5532,train5532,images/train5532.jpg,623,216,top,2018-08-08,2018-08-08 19:21:10,whale037,whale037-001,32,4,train5532.jpg,whale037
5533,train5533,images/train5533.jpg,267,91,top,2018-08-30,2018-08-30 00:39:44,whale169,whale169-003,32,4,train5533.jpg,whale169
5534,train5534,images/train5534.jpg,448,139,top,2018-08-09,2018-08-09 19:28:09,whale142,whale142-000,17,4,train5534.jpg,whale142
5535,train5535,images/train5535.jpg,266,102,top,2018-08-30,2018-08-30 00:40:07,whale241,whale241-000,9,4,train5535.jpg,whale241
5536,train5536,images/train5536.jpg,484,177,top,2018-08-30,2018-08-30 00:54:08,whale257,whale257-001,16,4,train5536.jpg,whale257
5537,train5537,images/train5537.jpg,371,144,top,2019-08-26,2019-08-26 11:41:34,whale461,whale461-001,4,3,train5537.jpg,whale461
5538,train5538,images/train5538.jpg,460,129,top,2017-08-07,2017-08-07 19:47:01,whale186,whale186-003,18,4,train5538.jpg,whale186
5539,train5539,images/train5539.jpg,513,171,top,2019-08-28,2019-08-28 12:26:40,whale053,whale053-000,42,4,train5539.jpg,whale053
5540,train5540,images/train5540.jpg,447,171,top,2018-08-25,2018-08-25 22:46:05,whale261,whale261-000,19,4,train5540.jpg,whale261
5541,train5541,images/train5541.jpg,761,249,top,2018-08-25,2018-08-25 22:06:26,whale013,whale013-001,51,4,train5541.jpg,whale013
5542,train5542,images/train5542.jpg,388,165,top,2017-08-25,2017-08-25 01:54:30,whale115,whale115-005,45,4,train5542.jpg,whale115
5543,train5543,images/train5543.jpg,809,310,top,2017-08-25,2017-08-25 01:43:35,whale321,whale321-004,16,4,train5543.jpg,whale321
5544,train5544,images/train5544.jpg,392,128,top,2018-08-30,2018-08-30 00:29:05,whale169,whale169-003,32,4,train5544.jpg,whale169
5545,train5545,images/train5545.jpg,469,175,top,2018-08-25,2018-08-25 22:19:21,whale028,whale028-000,59,4,train5545.jpg,whale028
5546,train5546,images/train5546.jpg,558,106,top,2019-08-31,2019-08-31 23:33:55,whale496,whale496-000,12,4,train5546.jpg,whale496
5547,train5547,images/train5547.jpg,422,170,top,2017-08-07,2017-08-07 20:20:27,whale055,whale055-003,23,4,train5547.jpg,whale055
5548,train5548,images/train5548.jpg,361,105,top,2018-08-29,2018-08-29 23:48:35,whale007,whale007-002,33,4,train5548.jpg,whale007
5549,train5549,images/train5549.jpg,581,210,top,2017-08-19,2017-08-19 20:31:14,whale395,whale395-002,12,3,train5549.jpg,whale395
5550,train5550,images/train5550.jpg,284,110,top,2019-08-29,2019-08-29 12:51:42,whale050,whale050-000,37,4,train5550.jpg,whale050
5551,train5551,images/train5551.jpg,552,179,top,2018-08-10,2018-08-10 22:28:58,whale039,whale039-001,13,4,train5551.jpg,whale039
5552,train5552,images/train5552.jpg,622,201,top,2018-08-30,2018-08-30 00:25:07,whale053,whale053-001,42,4,train5552.jpg,whale053
5553,train5553,images/train5553.jpg,333,118,top,2019-07-30,2019-07-30 11:47:42,whale297,whale297-000,5,4,train5553.jpg,whale297
5554,train5554,images/train5554.jpg,374,128,top,2018-08-30,2018-08-30 00:40:02,whale382,whale382-001,9,4,train5554.jpg,whale382
5555,train5555,images/train5555.jpg,413,198,top,2018-08-10,2018-08-10 23:41:07,whale328,whale328-001,11,4,train5555.jpg,whale328
5556,train5556,images/train5556.jpg,389,142,top,2017-08-07,2017-08-07 20:00:01,whale450,whale450-000,6,4,train5556.jpg,whale450
5557,train5557,images/train5557.jpg,623,3380,left,2017-08-07,2017-08-07 22:43:50,whale483,whale483-000,5,4,train5557.jpg,whale483
5558,train5558,images/train5558.jpg,157,68,top,2019-08-29,2019-08-29 13:47:51,whale490,whale490-001,17,4,train5558.jpg,whale490
5559,train5559,images/train5559.jpg,343,103,top,2019-08-26,2019-08-26 10:08:10,whale198,whale198-000,12,4,train5559.jpg,whale198
5560,train5560,images/train5560.jpg,595,192,top,2017-08-04,2017-08-04 20:57:47,whale176,whale176-000,7,4,train5560.jpg,whale176
5561,train5561,images/train5561.jpg,269,119,top,2019-08-26,2019-08-26 18:35:03,whale167,whale167-000,12,4,train5561.jpg,whale167
5562,train5562,images/train5562.jpg,346,111,top,2018-08-10,2018-08-10 23:43:52,whale121,whale121-001,11,4,train5562.jpg,whale121
5563,train5563,images/train5563.jpg,366,135,top,2018-08-09,2018-08-09 19:31:11,whale278,whale278-000,6,4,train5563.jpg,whale278
5564,train5564,images/train5564.jpg,388,136,top,2019-08-28,2019-08-28 12:42:46,whale108,whale108-001,38,4,train5564.jpg,whale108
5565,train5565,images/train5565.jpg,392,114,top,2019-08-29,2019-08-29 12:41:47,whale717,whale717-000,3,3,train5565.jpg,whale717
5566,train5566,images/train5566.jpg,350,112,top,2017-08-04,2017-08-04 20:42:32,whale605,whale605-000,2,1,train5566.jpg,whale605
5567,train5567,images/train5567.jpg,338,137,top,2018-08-12,2018-08-12 01:35:20,whale041,whale041-001,26,4,train5567.jpg,whale041
5568,train5568,images/train5568.jpg,549,167,top,2017-08-19,2017-08-19 21:04:08,whale056,whale056-004,16,4,train5568.jpg,whale056
5569,train5569,images/train5569.jpg,395,176,top,2017-08-04,2017-08-04 00:00:00,whale012,whale012-003,11,4,train5569.jpg,whale012
5570,train5570,images/train5570.jpg,701,293,top,2017-08-19,2017-08-19 19:58:27,whale447,whale447-002,5,3,train5570.jpg,whale447
5571,train5571,images/train5571.jpg,660,226,top,2017-08-07,2017-08-07 21:06:05,whale414,whale414-000,12,4,train5571.jpg,whale414
5572,train5572,images/train5572.jpg,473,197,top,2017-08-22,2017-08-22 23:07:13,whale310,whale310-001,3,4,train5572.jpg,whale310
